Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,2021_Enrollment,2021_Free_Meal_Count,2021_Free_Meal_Percent,2021_FRPM_Count,2021_FRPM_Percent
2020-2021,Sutter,Browns Elementary,Browns Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,128,48,0.375,57,0.445
2020-2021,Sutter,East Nicolaus Joint Union High,East Nicolaus High,High Schools In 1 School Dist. (Public),Traditional,9,12,309,60,0.19399999999999998,66,0.214
2020-2021,Sutter,Franklin Elementary,Franklin Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,464,115,0.248,121,0.261
2020-2021,Sutter,Live Oak Unified,Encinal Elementary,Elementary Schools (Public),Traditional,K,8,115,45,0.391,48,0.41700000000000004
2020-2021,Sutter,Live Oak Unified,Live Oak Alternative,Alternative Schools of Choice,Alternative School of Choice,K,12,18,16,0.889,16,0.889
2020-2021,Sutter,Live Oak Unified,Live Oak High,High Schools (Public),Traditional,9,12,583,365,0.626,377,0.647
2020-2021,Sutter,Live Oak Unified,Live Oak Middle,Intermediate/Middle Schools (Public),Traditional,5,8,526,374,0.711,392,0.745
2020-2021,Sutter,Live Oak Unified,Luther Elementary,Elementary Schools (Public),Traditional,K,5,629,450,0.715,483,0.768
2020-2021,Sutter,Live Oak Unified,Valley Oak Continuation High,Continuation High Schools,Continuation School,9,12,31,24,0.774,24,0.774
2020-2021,Sutter,Marcum-Illinois Union Elementary,Marcum-Illinois Union Elementary,Elementary Schools (Public),Traditional,K,8,181,66,0.365,76,0.42
2020-2021,Sutter,Marcum-Illinois Union Elementary,South Sutter Charter,K-12 Schools (Public),Traditional,K,12,2628,825,0.314,957,0.364
2020-2021,Sutter,Meridian Elementary,California Virtual Academy at Sutter,K-12 Schools (Public),Traditional,K,12,1420,792,0.5579999999999999,908,0.639
2020-2021,Sutter,Meridian Elementary,Meridian Elementary,Elementary Schools (Public),Traditional,K,8,63,44,0.698,44,0.698
2020-2021,Sutter,Nuestro Elementary,Nuestro Elementary,Elementary Schools (Public),Traditional,K,8,186,75,0.40299999999999997,78,0.419
2020-2021,Sutter,Nuestro Elementary,Sutter Peak Charter Academy,K-12 Schools (Public),Traditional,K,12,576,112,0.19399999999999998,194,0.337
2020-2021,Sutter,Pleasant Grove Joint Union,Pleasant Grove,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,159,40,0.252,42,0.264
2020-2021,Sutter,Sutter Union High,Butte View High,Continuation High Schools,Continuation School,9,12,59,26,0.441,26,0.441
2020-2021,Sutter,Sutter Union High,Sutter High,High Schools (Public),Traditional,9,12,749,175,0.23399999999999999,183,0.244
2020-2021,Sutter,Winship-Robbins,Feather River Charter,K-12 Schools (Public),Traditional,K,12,1023,356,0.348,443,0.433
2020-2021,Sutter,Winship-Robbins,Robbins Elementary,Elementary Schools (Public),Traditional,K,8,120,80,0.667,100,0.833
2020-2021,Sutter,Winship-Robbins,Winship Community,Elementary Schools (Public),Traditional,K,8,100,38,0.38,46,0.46
2020-2021,Sutter,Yuba City Unified,Albert Powell Continuation,Continuation High Schools,Continuation School,10,12,100,86,0.86,89,0.89
2020-2021,Sutter,Yuba City Unified,Andros Karperos,Elementary Schools (Public),Traditional,K,8,1088,852,0.7829999999999999,960,0.882
2020-2021,Sutter,Yuba City Unified,April Lane Elementary,Elementary Schools (Public),Traditional,K,5,454,395,0.87,415,0.914
2020-2021,Sutter,Yuba City Unified,Barry Elementary,Elementary Schools (Public),Traditional,K,8,581,364,0.627,441,0.759
2020-2021,Sutter,Yuba City Unified,Bridge Street Elementary,Elementary Schools (Public),Traditional,K,5,472,416,0.8809999999999999,446,0.945
2020-2021,Sutter,Yuba City Unified,Butte Vista Elementary,Elementary Schools (Public),Traditional,K,8,860,392,0.456,478,0.556
2020-2021,Sutter,Yuba City Unified,Gray Avenue Middle,Intermediate/Middle Schools (Public),Traditional,6,8,710,649,0.914,685,0.965
2020-2021,Sutter,Yuba City Unified,King Avenue Elementary,Elementary Schools (Public),Traditional,K,5,354,310,0.8759999999999999,325,0.9179999999999999
2020-2021,Sutter,Yuba City Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,483,312,0.6459999999999999,378,0.7829999999999999
2020-2021,Sutter,Yuba City Unified,Lincrest Elementary,Elementary Schools (Public),Traditional,K,5,571,360,0.63,420,0.736
2020-2021,Sutter,Yuba City Unified,"Nonpublic, Nonsectarian Schools",,,,,12,7,0.583,7,0.583
2020-2021,Sutter,Yuba City Unified,Park Avenue Elementary,Elementary Schools (Public),Traditional,K,5,563,513,0.9109999999999999,547,0.972
2020-2021,Sutter,Yuba City Unified,River Valley High,High Schools (Public),Traditional,9,12,1859,1207,0.649,1411,0.759
2020-2021,Sutter,Yuba City Unified,Riverbend Elementary,Elementary Schools (Public),Traditional,K,8,1079,625,0.579,753,0.698
2020-2021,Sutter,Yuba City Unified,Tierra Buena Elementary,Elementary Schools (Public),Traditional,K,8,655,359,0.5479999999999999,438,0.669
2020-2021,Sutter,Yuba City Unified,Twin Rivers Charter,Elementary Schools (Public),Traditional,K,8,472,149,0.316,154,0.326
2020-2021,Sutter,Yuba City Unified,Yuba City Charter,K-12 Schools (Public),Traditional,K,12,249,188,0.755,206,0.8270000000000001
2020-2021,Sutter,Yuba City Unified,Yuba City High,High Schools (Public),Traditional,9,12,1917,1208,0.63,1376,0.718
2020-2021,Sutter,Yuba City Unified,Yuba City Independence Academy,Alternative Schools of Choice,Alternative School of Choice,K,12,235,132,0.562,159,0.677
2020-2021,Tehama,Tehama County Department of Education,Lincoln Street,Elementary Schools (Public),Traditional,K,8,77,50,0.649,58,0.753
2020-2021,Tehama,Tehama County Department of Education,Tehama County Special Education,Special Education Schools (Public),Special Education School,P,Adult,39,20,0.513,21,0.5379999999999999
2020-2021,Tehama,Tehama County Department of Education,Tehama eLearning Academy,High Schools (Public),Traditional,7,12,112,81,0.723,95,0.848
2020-2021,Tehama,Tehama County Department of Education,Tehama Oaks High,Juvenile Court Schools,Juvenile Court School,K,12,10,10,1.0,10,1.0
2020-2021,Tehama,Antelope Elementary,Antelope Elementary,Elementary Schools (Public),Traditional,K,5,450,259,0.5760000000000001,274,0.609
2020-2021,Tehama,Antelope Elementary,Berrendos Middle,Intermediate/Middle Schools (Public),Traditional,6,8,241,120,0.498,125,0.519
2020-2021,Tehama,Antelope Elementary,Lassen-Antelope Volcanic Academy (LAVA),Intermediate/Middle Schools (Public),Traditional,5,8,93,51,0.5479999999999999,57,0.613
2020-2021,Tehama,Antelope Elementary,"Nonpublic, Nonsectarian Schools",,,,,3,3,1.0,3,1.0
2020-2021,Tehama,Antelope Elementary,Plum Valley Elementary,Elementary Schools (Public),Traditional,K,5,30,24,0.8,25,0.833
2020-2021,Tehama,Corning Union Elementary,Columbia Academy,District Community Day Schools,Community Day School,K,8,8,6,0.75,6,0.75
2020-2021,Tehama,Corning Union Elementary,Maywood Middle,Intermediate/Middle Schools (Public),Traditional,6,8,458,314,0.6859999999999999,321,0.701
2020-2021,Tehama,Corning Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,4,4,1.0,4,1.0
2020-2021,Tehama,Corning Union Elementary,Olive View Elementary,Elementary Schools (Public),Traditional,K,6,537,382,0.711,397,0.7390000000000001
2020-2021,Tehama,Corning Union Elementary,Rancho Tehama Elementary,Elementary Schools (Public),Traditional,K,5,104,92,0.885,94,0.904
2020-2021,Tehama,Corning Union Elementary,West Street Elementary,Elementary Schools (Public),Traditional,K,6,275,206,0.7490000000000001,219,0.7959999999999999
2020-2021,Tehama,Corning Union Elementary,Woodson Elementary,Elementary Schools (Public),Traditional,K,8,600,432,0.72,456,0.76
2020-2021,Tehama,Corning Union High,Centennial Continuation High,Continuation High Schools,Continuation School,9,12,50,45,0.9,46,0.92
2020-2021,Tehama,Corning Union High,Corning High,High Schools (Public),Traditional,9,12,1000,593,0.593,646,0.6459999999999999
2020-2021,Tehama,Corning Union High,Corning Independent Study,High Schools (Public),Traditional,9,12,41,27,0.659,27,0.659
2020-2021,Tehama,Corning Union High,"Nonpublic, Nonsectarian Schools",,,,,2,1,0.5,1,0.5
2020-2021,Tehama,Evergreen Union,Bend Elementary,Elementary Schools (Public),Traditional,K,8,91,33,0.363,44,0.484
2020-2021,Tehama,Evergreen Union,Evergreen Community Day School (5-8),District Community Day Schools,Community Day School,5,8,1,1,1.0,1,1.0
2020-2021,Tehama,Evergreen Union,Evergreen Community Day School (K-5),District Community Day Schools,Community Day School,K,5,3,1,0.33299999999999996,2,0.667
2020-2021,Tehama,Evergreen Union,Evergreen Elementary,Elementary Schools (Public),Traditional,K,4,530,277,0.523,315,0.594
2020-2021,Tehama,Evergreen Union,Evergreen Institute of Excellence,K-12 Schools (Public),Traditional,K,12,129,76,0.589,77,0.597
2020-2021,Tehama,Evergreen Union,Evergreen Middle,Intermediate/Middle Schools (Public),Traditional,5,8,420,203,0.483,226,0.5379999999999999
2020-2021,Tehama,Evergreen Union,"Nonpublic, Nonsectarian Schools",,,,,1,1,1.0,1,1.0
2020-2021,Tehama,Flournoy Union Elementary,Flournoy Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,42,21,0.5,27,0.643
2020-2021,Tehama,Gerber Union Elementary,Gerber Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,382,255,0.6679999999999999,279,0.73
2020-2021,Tehama,Kirkwood Elementary,Kirkwood Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,100,48,0.48,55,0.55
2020-2021,Tehama,Lassen View Union Elementary,Lassen View Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,355,169,0.47600000000000003,188,0.53
2020-2021,Tehama,Los Molinos Unified,Los Molinos Elementary,Elementary Schools (Public),Traditional,K,8,276,205,0.743,223,0.8079999999999999
2020-2021,Tehama,Los Molinos Unified,Los Molinos High,High Schools (Public),Traditional,9,12,214,128,0.598,144,0.6729999999999999
2020-2021,Tehama,Los Molinos Unified,Vina Elementary,Elementary Schools (Public),Traditional,1,8,66,40,0.606,49,0.742
2020-2021,Tehama,Red Bluff Union Elementary,Bidwell Elementary,Elementary Schools (Public),Traditional,K,5,427,319,0.747,350,0.82
2020-2021,Tehama,Red Bluff Union Elementary,District Office,,,K,8,8,3,0.375,3,0.375
2020-2021,Tehama,Red Bluff Union Elementary,Jackson Heights Elementary,Elementary Schools (Public),Traditional,K,5,430,335,0.779,354,0.823
2020-2021,Tehama,Red Bluff Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,3,3,1.0,3,1.0
2020-2021,Tehama,Red Bluff Union Elementary,Red Bluff Community Day,District Community Day Schools,Community Day School,K,8,1,1,1.0,1,1.0
2020-2021,Tehama,Red Bluff Union Elementary,Vista Preparatory Academy,Intermediate/Middle Schools (Public),Traditional,6,8,548,412,0.752,448,0.818
2020-2021,Tehama,Red Bluff Union Elementary,William M. Metteer Elementary,Elementary Schools (Public),Traditional,K,5,432,345,0.799,372,0.861
2020-2021,Tehama,Red Bluff Joint Union High,Red Bluff High,High Schools (Public),Traditional,9,12,1606,885,0.551,1050,0.654
2020-2021,Tehama,Red Bluff Joint Union High,Salisbury High (Continuation),Continuation High Schools,Continuation School,9,12,192,136,0.708,146,0.76
2020-2021,Tehama,Reeds Creek Elementary,Reeds Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,201,91,0.45299999999999996,105,0.522
2020-2021,Tehama,Richfield Elementary,Richfield Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,234,112,0.479,127,0.5429999999999999
2020-2021,Trinity,Trinity County Office of Education,California Heritage Youthbuild Academy II,County Community,County Community School,9,12,82,57,0.695,61,0.7440000000000001
2020-2021,Trinity,Trinity County Office of Education,R.I.S.E. Academy,County Community,County Community School,K,12,7,6,0.857,6,0.857
2020-2021,Trinity,Burnt Ranch Elementary,Burnt Ranch Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,67,40,0.597,51,0.7609999999999999
2020-2021,Trinity,Coffee Creek Elementary,Coffee Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,8,2,0.25,5,0.625
2020-2021,Trinity,Douglas City Elementary,Douglas City Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,171,76,0.444,79,0.462
2020-2021,Trinity,Junction City Elementary,Junction City Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,71,40,0.563,51,0.718
2020-2021,Trinity,Lewiston Elementary,Lewiston Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,72,51,0.708,57,0.792
2020-2021,Trinity,Trinity Center Elementary,Trinity Center Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,18,5,0.278,5,0.278
2020-2021,Trinity,Southern Trinity Joint Unified,Hoaglin-Zenia Elementary,Elementary Schools (Public),Traditional,K,8,11,4,0.364,4,0.364
2020-2021,Trinity,Southern Trinity Joint Unified,Mt. Lassic High (Continuation),Continuation High Schools,Continuation School,9,12,3,3,1.0,3,1.0
2020-2021,Trinity,Southern Trinity Joint Unified,Southern Trinity High,High Schools (Public),Traditional,9,12,26,16,0.615,16,0.615
2020-2021,Trinity,Southern Trinity Joint Unified,Van Duzen Elementary,Elementary Schools (Public),Traditional,K,8,46,29,0.63,29,0.63
2020-2021,Trinity,Mountain Valley Unified,Hayfork Elementary,Elementary Schools (Public),Traditional,K,8,222,160,0.721,180,0.8109999999999999
2020-2021,Trinity,Mountain Valley Unified,Hayfork High,High Schools (Public),Traditional,9,12,78,59,0.7559999999999999,63,0.8079999999999999
2020-2021,Trinity,Mountain Valley Unified,Valley High,Continuation High Schools,Continuation School,9,12,8,7,0.875,7,0.875
2020-2021,Trinity,Trinity Alps Unified,Alps View High (Continuation),Continuation High Schools,Continuation School,9,12,22,14,0.636,14,0.636
2020-2021,Trinity,Trinity Alps Unified,Trinity High,High Schools (Public),Traditional,9,12,336,149,0.44299999999999995,173,0.515
2020-2021,Trinity,Trinity Alps Unified,Weaverville Elementary,Elementary Schools (Public),Traditional,K,8,337,181,0.537,201,0.596
2020-2021,Tulare,Tulare County Office of Education,Blue Oak Academy,Elementary Schools (Public),Traditional,K,5,286,103,0.36,124,0.434
2020-2021,Tulare,Tulare County Office of Education,District Office,,,K,12,1,0,0.0,0,0.0
2020-2021,Tulare,Tulare County Office of Education,Eleanor Roosevelt Community Learning Center,K-12 Schools (Public),Traditional,K,12,317,101,0.319,126,0.397
2020-2021,Tulare,Tulare County Office of Education,La Sierra High,High Schools (Public),Traditional,7,12,214,167,0.78,176,0.8220000000000001
2020-2021,Tulare,Tulare County Office of Education,Special Education,Special Education Schools (Public),Special Education School,K,12,1024,674,0.6579999999999999,769,0.7509999999999999
2020-2021,Tulare,Tulare County Office of Education,Sycamore Valley Academy,Elementary Schools (Public),Traditional,K,8,395,107,0.271,118,0.299
2020-2021,Tulare,Tulare County Office of Education,Tulare County Community,County Community,County Community School,7,12,41,28,0.6829999999999999,28,0.6829999999999999
2020-2021,Tulare,Tulare County Office of Education,Tulare County Court,Juvenile Court Schools,Juvenile Court School,7,12,39,39,1.0,39,1.0
2020-2021,Tulare,Tulare County Office of Education,University Preparatory High,High Schools (Public),Traditional,9,12,242,53,0.21899999999999997,59,0.244
2020-2021,Tulare,Tulare County Office of Education,Valley Life Charter,K-12 Schools (Public),Traditional,K,12,708,197,0.278,204,0.28800000000000003
2020-2021,Tulare,Allensworth Elementary,Allensworth Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,67,66,0.985,67,1.0
2020-2021,Tulare,Alpaugh Unified,Alpaugh Elementary,Elementary Schools (Public),Traditional,K,8,227,185,0.815,186,0.8190000000000001
2020-2021,Tulare,Alpaugh Unified,Alpaugh -Senior High,High Schools (Public),Traditional,9,12,105,85,0.81,85,0.81
2020-2021,Tulare,Alpaugh Unified,California Connections Academy@Central,K-12 Schools (Public),Traditional,K,12,623,340,0.546,368,0.591
2020-2021,Tulare,Alta Vista Elementary,Alta Vista Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,515,437,0.8490000000000001,437,0.8490000000000001
2020-2021,Tulare,Alta Vista Elementary,Monarch River Academy,K-12 Schools (Public),Traditional,K,12,929,318,0.342,415,0.447
2020-2021,Tulare,Buena Vista Elementary,Buena Vista Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,203,116,0.5710000000000001,129,0.635
2020-2021,Tulare,Burton Elementary,Burton Elementary,Elementary Schools (Public),Traditional,K,6,501,408,0.8140000000000001,416,0.83
2020-2021,Tulare,Burton Elementary,Burton Middle,Intermediate/Middle Schools (Public),Traditional,7,8,611,462,0.7559999999999999,480,0.7859999999999999
2020-2021,Tulare,Burton Elementary,Jim Maples Academy,Elementary Schools (Public),Traditional,K,6,421,332,0.789,350,0.831
2020-2021,Tulare,Burton Elementary,Oak Grove Elementary,Elementary Schools (Public),Traditional,K,6,496,389,0.784,409,0.825
2020-2021,Tulare,Burton Elementary,Summit Charter Academy,K-12 Schools (Public),Traditional,K,12,2309,1227,0.531,1428,0.618
2020-2021,Tulare,Burton Elementary,William R. Buckley Elementary,Elementary Schools (Public),Traditional,K,6,502,357,0.711,395,0.787
2020-2021,Tulare,Columbine Elementary,Columbine Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,186,85,0.457,102,0.5479999999999999
2020-2021,Tulare,Cutler-Orosi Joint Unified,Cutler Elementary,Elementary Schools (Public),Traditional,K,5,624,566,0.907,592,0.9490000000000001
2020-2021,Tulare,Cutler-Orosi Joint Unified,Cutler-Orosi Community Day,District Community Day Schools,Community Day School,7,12,10,9,0.9,10,1.0
2020-2021,Tulare,Cutler-Orosi Joint Unified,El Monte Middle,Intermediate/Middle Schools (Public),Traditional,6,8,892,792,0.888,849,0.9520000000000001
2020-2021,Tulare,Cutler-Orosi Joint Unified,Esperanza High,Alternative Schools of Choice,Alternative School of Choice,K,12,28,25,0.893,26,0.929
